"session_i","session_j","run_i","run_j","component","PLV"
5,19,2,2,7,0.194916527192042
6,1,1,1,7,0.1004102344811
6,1,1,2,7,0.137536530743906
6,1,2,1,7,0.125990676694438
6,1,2,2,7,0.0598435665429975
6,2,1,1,7,0.317108314619363
6,2,1,2,7,0.0955983626057109
6,2,2,1,7,0.192504731078385
6,2,2,2,7,0.202176403534896
6,3,1,1,7,0.196189173704941
6,3,1,2,7,0.0669755535972067
6,3,2,1,7,0.357029937388959
6,3,2,2,7,0.209488470685516
6,4,1,1,7,0.10216607896811
6,4,1,2,7,0.272177275827147
6,4,2,1,7,0.174758484431294
6,4,2,2,7,0.216358446395042
6,5,1,1,7,0.0473352657027615
6,5,1,2,7,0.217349199115715
6,5,2,1,7,0.0349807047449134
6,5,2,2,7,0.20682404224099
6,6,1,1,7,0.165582351847904
6,6,1,2,7,0.0479532240275011
6,6,2,1,7,0.225498462048427
6,6,2,2,7,0.227601118961851
6,7,1,1,7,0.207591978543096
6,7,1,2,7,0.0418866110000498
6,7,2,1,7,0.137460575410257
6,7,2,2,7,0.129641511347879
6,8,1,1,7,0.150021560495872
6,8,1,2,7,0.251716221755765
6,8,2,1,7,0.0548458316791517
6,8,2,2,7,0.211376002871672
6,9,1,1,7,0.0583461777767945
6,9,1,2,7,0.116222792497304
6,9,2,1,7,0.134635405694508
6,9,2,2,7,0.120129591058345
6,10,1,1,7,0.249363678106959
6,10,1,2,7,0.162507657691571
6,10,2,1,7,0.172422041915992
6,10,2,2,7,0.196306609508156
6,11,1,1,7,0.130932241386132
6,11,1,2,7,0.148378357242474
6,11,2,1,7,0.117978680994548
6,11,2,2,7,0.327903468560934
6,12,1,1,7,0.149019994575688
6,12,1,2,7,0.132807960662021
6,12,2,1,7,0.148813596146543
6,12,2,2,7,0.0799690942463831
6,13,1,1,7,0.0602966857589552
6,13,1,2,7,0.393572012964461
6,13,2,1,7,0.168524811769328
6,13,2,2,7,0.420208836106096
6,14,1,1,7,0.142987015577815
6,14,1,2,7,0.26866470652203
6,14,2,1,7,0.0426425341869871
6,14,2,2,7,0.266149664193834
6,15,1,1,7,0.193364270634788
6,15,1,2,7,0.161959441633593
6,15,2,1,7,0.216413134521738
6,15,2,2,7,0.147044647447667
6,16,1,1,7,0.0804885869656836
6,16,1,2,7,0.216911749458706
6,16,2,1,7,0.0741946200984855
6,16,2,2,7,0.200338300208863
6,17,1,1,7,0.128388614164751
6,17,1,2,7,0.23755497622503
6,17,2,1,7,0.148253032425497
6,17,2,2,7,0.220489413727643
6,18,1,1,7,0.145137343043024
6,18,1,2,7,0.106277233006571
6,18,2,1,7,0.0585246485851177
6,18,2,2,7,0.170883553694225
6,19,1,1,7,0.114195370209324
6,19,1,2,7,0.0380067108941544
6,19,2,1,7,0.225495660806048
6,19,2,2,7,0.088329483415294
7,1,1,1,7,0.159596566146364
7,1,1,2,7,0.212364527463585
7,1,2,1,7,0.258253304130616
7,1,2,2,7,0.0973146301777776
7,2,1,1,7,0.0465215272780355
7,2,1,2,7,0.0470136705840351
7,2,2,1,7,0.0505145376689027
7,2,2,2,7,0.0863589006554027
7,3,1,1,7,0.258358417772107
7,3,1,2,7,0.0668119423142353
7,3,2,1,7,0.276456551003009
7,3,2,2,7,0.322503686864957
7,4,1,1,7,0.103689515638704
7,4,1,2,7,0.17256806259278
7,4,2,1,7,0.145175872453342
7,4,2,2,7,0.0387174463131775
7,5,1,1,7,0.128788208723783
7,5,1,2,7,0.23279106985537
7,5,2,1,7,0.170431613767876
7,5,2,2,7,0.0914336633161997
7,6,1,1,7,0.0713425316515967
7,6,1,2,7,0.159507727497451
7,6,2,1,7,0.0925130144232761
7,6,2,2,7,0.240508761047472
7,7,1,1,7,0.1442822635105
7,7,1,2,7,0.0673311867220048
7,7,2,1,7,0.186669476751721
7,7,2,2,7,0.320323975600793
7,8,1,1,7,0.233759122578221
7,8,1,2,7,0.307764412207177
7,8,2,1,7,0.136214860474611
7,8,2,2,7,0.258191767306013
7,9,1,1,7,0.176246959900875
7,9,1,2,7,0.160605190940519
7,9,2,1,7,0.171262128263304
7,9,2,2,7,0.237405692595942
7,10,1,1,7,0.170481813714277
7,10,1,2,7,0.180640119534351
7,10,2,1,7,0.222939339868096
7,10,2,2,7,0.0892753666958428
7,11,1,1,7,0.157205175177402
7,11,1,2,7,0.215475365104705
7,11,2,1,7,0.0881556182353109
7,11,2,2,7,0.395822539798611
7,12,1,1,7,0.224119334793551
7,12,1,2,7,0.145600467500389
7,12,2,1,7,0.176395114722049
7,12,2,2,7,0.108975359555311
7,13,1,1,7,0.164668390545591
7,13,1,2,7,0.151828289526734
7,13,2,1,7,0.366041665924039
7,13,2,2,7,0.186262785043481
7,14,1,1,7,0.209669833369337
7,14,1,2,7,0.211316735984469
7,14,2,1,7,0.166040997607828
7,14,2,2,7,0.212646687840984
7,15,1,1,7,0.294405683430137
7,15,1,2,7,0.209800374387988
7,15,2,1,7,0.386794411444164
7,15,2,2,7,0.138308335812605
7,16,1,1,7,0.229720099483108
7,16,1,2,7,0.0835034804533978
7,16,2,1,7,0.0844786003356991
7,16,2,2,7,0.144262428381985
7,17,1,1,7,0.268568730136492
7,17,1,2,7,0.0829137268337047
7,17,2,1,7,0.144837132127466
7,17,2,2,7,0.13392134326826
7,18,1,1,7,0.216600220375166
7,18,1,2,7,0.0961670560611833
7,18,2,1,7,0.0465346546558932
7,18,2,2,7,0.0205718852147222
7,19,1,1,7,0.140976813263849
7,19,1,2,7,0.184825708194384
7,19,2,1,7,0.203098017335394
7,19,2,2,7,0.0585333004938226
8,1,1,1,7,0.173205928021105
8,1,1,2,7,0.167877220167151
8,1,2,1,7,0.170343688782528
8,1,2,2,7,0.0647519917440946
8,2,1,1,7,0.0829695545189111
8,2,1,2,7,0.0685398543969275
8,2,2,1,7,0.201308066589939
8,2,2,2,7,0.097278916260856
8,3,1,1,7,0.0589194875139232
8,3,1,2,7,0.22650939274033
8,3,2,1,7,0.209596816795959
8,3,2,2,7,0.0378876550739548
8,4,1,1,7,0.175415133389203
8,4,1,2,7,0.35123709877383
8,4,2,1,7,0.224831990038535
8,4,2,2,7,0.0797063527600005
8,5,1,1,7,0.0428302513088218
8,5,1,2,7,0.201749675526753
8,5,2,1,7,0.151037255669499
8,5,2,2,7,0.0744247850571172
8,6,1,1,7,0.246043826831923
8,6,1,2,7,0.114898825888939
8,6,2,1,7,0.0852757316171921
8,6,2,2,7,0.0954663365448994
8,7,1,1,7,0.155365252215777
8,7,1,2,7,0.330110738677054
8,7,2,1,7,0.0709214957313567
8,7,2,2,7,0.363040279999377
8,8,1,1,7,0.247766972130349
8,8,1,2,7,0.349982906977143
8,8,2,1,7,0.149671034567599
8,8,2,2,7,0.607057210777081
8,9,1,1,7,0.227145905571535
8,9,1,2,7,0.244138330929545
8,9,2,1,7,0.20287146268616
8,9,2,2,7,0.0933113585303531
8,10,1,1,7,0.0743321301461639
8,10,1,2,7,0.116513896116311
8,10,2,1,7,0.322454376929317
8,10,2,2,7,0.0805980967790591
8,11,1,1,7,0.142809172916836
8,11,1,2,7,0.201701410500672
8,11,2,1,7,0.220614653032524
8,11,2,2,7,0.396654637403242
8,12,1,1,7,0.221488727504906
8,12,1,2,7,0.0592615416729523
8,12,2,1,7,0.225433281406566
8,12,2,2,7,0.119688620463265
8,13,1,1,7,0.101490929406566
8,13,1,2,7,0.236966921855042
8,13,2,1,7,0.304853502270642
8,13,2,2,7,0.154227993686638
8,14,1,1,7,0.13900918599442
8,14,1,2,7,0.237205491968035
8,14,2,1,7,0.177494703398865
8,14,2,2,7,0.162960477633637
8,15,1,1,7,0.304016401300128
8,15,1,2,7,0.129403704225931
8,15,2,1,7,0.0842195414371088
8,15,2,2,7,0.0954947468579719
8,16,1,1,7,0.155933578130572
8,16,1,2,7,0.0869840591757712
8,16,2,1,7,0.0790373253098967
8,16,2,2,7,0.054427551555091
8,17,1,1,7,0.248446137696624
8,17,1,2,7,0.119301583137426
8,17,2,1,7,0.181748292822679
8,17,2,2,7,0.150018345563456
8,18,1,1,7,0.170242071471527
8,18,1,2,7,0.328484487748499
8,18,2,1,7,0.275149970744259
8,18,2,2,7,0.196572596218431
8,19,1,1,7,0.164382464959105
8,19,1,2,7,0.136653995262985
8,19,2,1,7,0.191688506485373
8,19,2,2,7,0.057261312020182
9,1,1,1,7,0.175371305489064
9,1,1,2,7,0.131102191104038
9,1,2,1,7,0.174891418379097
9,1,2,2,7,0.118617818475604
9,2,1,1,7,0.0666058343616297
9,2,1,2,7,0.0949749771123457
9,2,2,1,7,0.0405333498484782
9,2,2,2,7,0.130053865998584
9,3,1,1,7,0.484596204137082
9,3,1,2,7,0.329038314610172
9,3,2,1,7,0.343209499214002
9,3,2,2,7,0.0612887435301356
9,4,1,1,7,0.0175792369337889
9,4,1,2,7,0.182323166124356
9,4,2,1,7,0.174971364092166
9,4,2,2,7,0.100093998230363
9,5,1,1,7,0.0765281239079102
9,5,1,2,7,0.224190233379885
9,5,2,1,7,0.11304048458461
9,5,2,2,7,0.0835586992041118
9,6,1,1,7,0.158588031075939
9,6,1,2,7,0.195000639277543
9,6,2,1,7,0.0669284684472457
9,6,2,2,7,0.139584650802956
9,7,1,1,7,0.0530189349194825
9,7,1,2,7,0.0893774992907218
9,7,2,1,7,0.0960153555575032
9,7,2,2,7,0.236044879545578
9,8,1,1,7,0.0912311669629567
9,8,1,2,7,0.119171255629772
9,8,2,1,7,0.122444956189641
9,8,2,2,7,0.513111141553041
9,9,1,1,7,0.238779187397781
9,9,1,2,7,0.109906051615068
9,9,2,1,7,0.267074045851119
9,9,2,2,7,0.0876902677281804
9,10,1,1,7,0.0225717206653034
9,10,1,2,7,0.106671030582581
9,10,2,1,7,0.201803357035811
9,10,2,2,7,0.107340902835376
9,11,1,1,7,0.0568625261918679
9,11,1,2,7,0.287330051422826
9,11,2,1,7,0.190432452225215
9,11,2,2,7,0.45358076920824
9,12,1,1,7,0.0967771998469636
9,12,1,2,7,0.228636717647026
9,12,2,1,7,0.20913434545308
9,12,2,2,7,0.141034975804371
9,13,1,1,7,0.187968687886773
9,13,1,2,7,0.342482714147427
9,13,2,1,7,0.158170217797831
9,13,2,2,7,0.192826717455801
9,14,1,1,7,0.10056241700217
9,14,1,2,7,0.223795217241434
9,14,2,1,7,0.258514978889429
9,14,2,2,7,0.320419201671833
9,15,1,1,7,0.362484544571124
9,15,1,2,7,0.141591993630741
9,15,2,1,7,0.171506758341692
9,15,2,2,7,0.113420650571387
9,16,1,1,7,0.101228352279459
9,16,1,2,7,0.228275130860304
9,16,2,1,7,0.0555802204420608
9,16,2,2,7,0.0342232726999605
9,17,1,1,7,0.119910493094896
9,17,1,2,7,0.195508233302345
9,17,2,1,7,0.169722055636014
9,17,2,2,7,0.0558707948541157
9,18,1,1,7,0.090733899424827
9,18,1,2,7,0.113729171185674
9,18,2,1,7,0.231939715044848
9,18,2,2,7,0.208317271065114
9,19,1,1,7,0.12081672280796
9,19,1,2,7,0.103430525174675
9,19,2,1,7,0.133522531905668
9,19,2,2,7,0.0556265827931055
10,1,1,1,7,0.266585487521528
10,1,1,2,7,0.113811438464408
10,1,2,1,7,0.266075887043284
10,1,2,2,7,0.0719576139509865
10,2,1,1,7,0.373814222701253
10,2,1,2,7,0.236724577669126
10,2,2,1,7,0.104081301979249
10,2,2,2,7,0.15001360596496
10,3,1,1,7,0.191238070170782
10,3,1,2,7,0.129665896509623
10,3,2,1,7,0.254996191008082
10,3,2,2,7,0.134505181960039
10,4,1,1,7,0.133331779817443
10,4,1,2,7,0.337299675103788
10,4,2,1,7,0.0937276995483952
10,4,2,2,7,0.155514588623391
10,5,1,1,7,0.137424873308632
10,5,1,2,7,0.163262194786026
10,5,2,1,7,0.0843392766578815
10,5,2,2,7,0.0549298932045204
10,6,1,1,7,0.162662652816018
10,6,1,2,7,0.185172920049529
10,6,2,1,7,0.128909724040242
10,6,2,2,7,0.109538830430427
10,7,1,1,7,0.152508418515538
10,7,1,2,7,0.0844328276338158
10,7,2,1,7,0.0562276772568968
10,7,2,2,7,0.11304700584744
10,8,1,1,7,0.259369490999605
10,8,1,2,7,0.211428474911586
10,8,2,1,7,0.184761314443193
10,8,2,2,7,0.192843088818566
10,9,1,1,7,0.07231751790489
10,9,1,2,7,0.190270093637169
10,9,2,1,7,0.265422673821055
10,9,2,2,7,0.157940238966923
10,10,1,1,7,0.221941706946783
10,10,1,2,7,0.103980917611004
10,10,2,1,7,0.222737344005325
10,10,2,2,7,0.235689434889092
10,11,1,1,7,0.150205209215985
10,11,1,2,7,0.165412112961278
10,11,2,1,7,0.147991182598304
10,11,2,2,7,0.145233180906517
10,12,1,1,7,0.150748448365348
10,12,1,2,7,0.15124347605616
10,12,2,1,7,0.242233747718182
10,12,2,2,7,0.105899379105532
10,13,1,1,7,0.00854391044132997
10,13,1,2,7,0.356860928727084
10,13,2,1,7,0.116527691186826
10,13,2,2,7,0.0341396072212368
10,14,1,1,7,0.109692618678678
10,14,1,2,7,0.118437832778589
10,14,2,1,7,0.246055199805604
10,14,2,2,7,0.178512427540996
10,15,1,1,7,0.138551853541531
10,15,1,2,7,0.192397542455577
10,15,2,1,7,0.227818145636401
10,15,2,2,7,0.0822207154840642
10,16,1,1,7,0.126031810825827
10,16,1,2,7,0.288212588615651
10,16,2,1,7,0.16298075493301
10,16,2,2,7,0.0997294641054029
10,17,1,1,7,0.237821817983921
10,17,1,2,7,0.123777759964096
10,17,2,1,7,0.111249710874924
10,17,2,2,7,0.0791340368120155
10,18,1,1,7,0.0974548853166085
10,18,1,2,7,0.0889571333264607
10,18,2,1,7,0.232976870201269
10,18,2,2,7,0.244744015633926
10,19,1,1,7,0.266500975461118
10,19,1,2,7,0.163915474818796
10,19,2,1,7,0.0833204949531799
10,19,2,2,7,0.16673433336354
11,1,1,1,7,0.118705810493145
11,1,1,2,7,0.226163977139318
11,1,2,1,7,0.102477150037695
11,1,2,2,7,0.185699941888526
11,2,1,1,7,0.0752851533835021
11,2,1,2,7,0.16236028801806
11,2,2,1,7,0.0544820239658733
11,2,2,2,7,0.0732694373565998
11,3,1,1,7,0.248189154885518
11,3,1,2,7,0.214123002722512
11,3,2,1,7,0.383735564651725
11,3,2,2,7,0.212385252676477
11,4,1,1,7,0.239598579946788
11,4,1,2,7,0.17433285838169
11,4,2,1,7,0.201788596694483
11,4,2,2,7,0.148217027696288
11,5,1,1,7,0.0808590323851816
11,5,1,2,7,0.20434367144923
11,5,2,1,7,0.162300522145427
11,5,2,2,7,0.16347413446371
11,6,1,1,7,0.210763756918436
11,6,1,2,7,0.164935675360797
11,6,2,1,7,0.226632784024738
11,6,2,2,7,0.137421765084359
11,7,1,1,7,0.0816103348353701
11,7,1,2,7,0.42238011991808
11,7,2,1,7,0.106657788843471
11,7,2,2,7,0.343436810945331
11,8,1,1,7,0.0935895978867393
11,8,1,2,7,0.422561542223479
11,8,2,1,7,0.0475299551976221
11,8,2,2,7,0.291913599495932
11,9,1,1,7,0.0565643085401437
11,9,1,2,7,0.0126782887901914
11,9,2,1,7,0.155801659216065
11,9,2,2,7,0.0185198405607855
11,10,1,1,7,0.340387764111978
11,10,1,2,7,0.187589076503297
11,10,2,1,7,0.386956364414597
11,10,2,2,7,0.278857865216486
11,11,1,1,7,0.204628592875196
11,11,1,2,7,0.377576400822118
11,11,2,1,7,0.220415887869878
11,11,2,2,7,0.264904033052095
11,12,1,1,7,0.180565804845995
11,12,1,2,7,0.0599963601232161
11,12,2,1,7,0.217720659414335
11,12,2,2,7,0.0915790634908517
11,13,1,1,7,0.284320925526692
11,13,1,2,7,0.101901642589784
11,13,2,1,7,0.28566012072077
11,13,2,2,7,0.111498625352088
11,14,1,1,7,0.18641961971901
11,14,1,2,7,0.122823445835807
11,14,2,1,7,0.117673516401847
11,14,2,2,7,0.0690382525769198
11,15,1,1,7,0.158325306437633
11,15,1,2,7,0.120939640641225
11,15,2,1,7,0.287376529165515
11,15,2,2,7,0.0498800211597967
11,16,1,1,7,0.068983536992919
11,16,1,2,7,0.0976884029376519
11,16,2,1,7,0.0726947260782339
11,16,2,2,7,0.192551440902896
11,17,1,1,7,0.118108621055643
11,17,1,2,7,0.247426704613352
11,17,2,1,7,0.118014611741579
11,17,2,2,7,0.155720478275917
11,18,1,1,7,0.136253157675834
11,18,1,2,7,0.219556750635146
11,18,2,1,7,0.0665962953349263
11,18,2,2,7,0.152288016852442
11,19,1,1,7,0.223010848016424
11,19,1,2,7,0.108845857095451
11,19,2,1,7,0.240758604354758
11,19,2,2,7,0.139931373033919
12,1,1,1,7,0.355583102793759
12,1,1,2,7,0.0537570856804015
12,1,2,1,7,0.218947944600581
12,1,2,2,7,0.224664778371012
12,2,1,1,7,0.0505539410566054
12,2,1,2,7,0.0857903698684843
12,2,2,1,7,0.0793805619756043
12,2,2,2,7,0.206553723886477
12,3,1,1,7,0.367369988858437
12,3,1,2,7,0.195330409219739
12,3,2,1,7,0.293704801397116
12,3,2,2,7,0.290156437965118
12,4,1,1,7,0.200553701938786
12,4,1,2,7,0.155736260298696
12,4,2,1,7,0.134050902423459
12,4,2,2,7,0.225769044211114
12,5,1,1,7,0.0729291256033407
12,5,1,2,7,0.0304583352646164
12,5,2,1,7,0.0915890679796754
12,5,2,2,7,0.103913266794932
12,6,1,1,7,0.0756916816075811
12,6,1,2,7,0.246904904697182
12,6,2,1,7,0.260715559924248
12,6,2,2,7,0.0986125643052135
12,7,1,1,7,0.162897487013497
12,7,1,2,7,0.219267074588226
12,7,2,1,7,0.0794567763889962
12,7,2,2,7,0.361580882213768
12,8,1,1,7,0.0525620109223672
12,8,1,2,7,0.396478876438671
12,8,2,1,7,0.0412620009823718
12,8,2,2,7,0.177520708412379
12,9,1,1,7,0.309655362817854
12,9,1,2,7,0.241311890620764
12,9,2,1,7,0.102127985054947
12,9,2,2,7,0.15848179884279
12,10,1,1,7,0.156979714614903
12,10,1,2,7,0.101281584919598
12,10,2,1,7,0.308024169393548
12,10,2,2,7,0.157439537818757
12,11,1,1,7,0.108401610668172
12,11,1,2,7,0.516072885670902
12,11,2,1,7,0.113704194381615
12,11,2,2,7,0.130849354907654
12,12,1,1,7,0.108211213658158
12,12,1,2,7,0.19719929297538
12,12,2,1,7,0.00467728809422471
12,12,2,2,7,0.0372306769111722
12,13,1,1,7,0.112260093620122
12,13,1,2,7,0.057495608563528
12,13,2,1,7,0.363554133533347
12,13,2,2,7,0.168155924723844
12,14,1,1,7,0.16246373586273
12,14,1,2,7,0.252260536364055
12,14,2,1,7,0.0507415483893655
12,14,2,2,7,0.0232783737144007
12,15,1,1,7,0.375882994918323
12,15,1,2,7,0.149083252166016
12,15,2,1,7,0.19665151546861
12,15,2,2,7,0.0222703965035339
12,16,1,1,7,0.0809069969934222
12,16,1,2,7,0.115578799707883
12,16,2,1,7,0.110715602857866
12,16,2,2,7,0.170918739461102
12,17,1,1,7,0.239936717446851
12,17,1,2,7,0.0961915869317867
12,17,2,1,7,0.0666702941705353
12,17,2,2,7,0.281229485410619
12,18,1,1,7,0.140199957991566
12,18,1,2,7,0.19595841304883
12,18,2,1,7,0.182595683579508
12,18,2,2,7,0.203014442948801
12,19,1,1,7,0.0946802753525176
12,19,1,2,7,0.0867380096189091
12,19,2,1,7,0.196977660508397
12,19,2,2,7,0.0987002299914672
13,1,1,1,7,0.131381417801137
13,1,1,2,7,0.0889913535243545
13,1,2,1,7,0.148847774984364
13,1,2,2,7,0.0732154902797672
13,2,1,1,7,0.206325151901374
13,2,1,2,7,0.0996579816860818
13,2,2,1,7,0.169006156292652
13,2,2,2,7,0.0138310665604852
13,3,1,1,7,0.0389960938634339
13,3,1,2,7,0.0965949554229591
13,3,2,1,7,0.186065446356217
13,3,2,2,7,0.219044982448561
13,4,1,1,7,0.158168852256315
13,4,1,2,7,0.172793280164466
13,4,2,1,7,0.271719513745834
13,4,2,2,7,0.0315315899563514
13,5,1,1,7,0.0970722581982739
13,5,1,2,7,0.105158266187803
13,5,2,1,7,0.0382808441336337
13,5,2,2,7,0.224754440266415
13,6,1,1,7,0.108606101046976
13,6,1,2,7,0.203221289600905
13,6,2,1,7,0.159619555368076
13,6,2,2,7,0.17362986855668
13,7,1,1,7,0.0558810819932652
13,7,1,2,7,0.145440509365773
13,7,2,1,7,0.249851548538532
13,7,2,2,7,0.0951375774867418
13,8,1,1,7,0.176038957620909
13,8,1,2,7,0.325761477217355
13,8,2,1,7,0.0984405464450097
13,8,2,2,7,0.251110926373708
13,9,1,1,7,0.2503745962774
13,9,1,2,7,0.31651969813221
13,9,2,1,7,0.0832330701876667
13,9,2,2,7,0.189437976074033
13,10,1,1,7,0.311606917127138
13,10,1,2,7,0.247227582560085
13,10,2,1,7,0.0371094299829422
13,10,2,2,7,0.16736331612713
13,11,1,1,7,0.138968888520243
13,11,1,2,7,0.182979473144686
13,11,2,1,7,0.179477037805115
13,11,2,2,7,0.10884157836997
13,12,1,1,7,0.120884085824936
13,12,1,2,7,0.16981920737051
13,12,2,1,7,0.152774011793295
13,12,2,2,7,0.0320566130839927
13,13,1,1,7,0.220882662624532
13,13,1,2,7,0.0837300919884282
13,13,2,1,7,0.0553659208514099
13,13,2,2,7,0.0925286146631086
13,14,1,1,7,0.226429915834265
13,14,1,2,7,0.00277829420091094
13,14,2,1,7,0.18497918698857
13,14,2,2,7,0.0865459579118698
13,15,1,1,7,0.288708140420895
13,15,1,2,7,0.0740738011934726
13,15,2,1,7,0.395348527010201
13,15,2,2,7,0.137729513767747
13,16,1,1,7,0.162772448323121
13,16,1,2,7,0.0744002165795487
13,16,2,1,7,0.122603080993432
13,16,2,2,7,0.104988477477847
13,17,1,1,7,0.258270007871757
13,17,1,2,7,0.187316306613809
13,17,2,1,7,0.108658792503111
13,17,2,2,7,0.101335620925233
13,18,1,1,7,0.0880430066866082
13,18,1,2,7,0.116551366753555
13,18,2,1,7,0.143115326551994
13,18,2,2,7,0.350268921386864
13,19,1,1,7,0.0921907329480813
13,19,1,2,7,0.320125353098518
13,19,2,1,7,0.114179532593453
13,19,2,2,7,0.305833012506979
14,1,1,1,7,0.17407306790127
14,1,1,2,7,0.086169092897337
14,1,2,1,7,0.181958605840049
14,1,2,2,7,0.0824902709882838
14,2,1,1,7,0.161418324438362
14,2,1,2,7,0.161001993176372
14,2,2,1,7,0.103786667819427
14,2,2,2,7,0.0918265102006833
14,3,1,1,7,0.167021060215544
14,3,1,2,7,0.155515750227048
14,3,2,1,7,0.0625982070275448
14,3,2,2,7,0.181133326184824
14,4,1,1,7,0.0464678856701132
14,4,1,2,7,0.281926390864971
14,4,2,1,7,0.291943271156577
14,4,2,2,7,0.229973774323732
14,5,1,1,7,0.0842323452619943
14,5,1,2,7,0.179799093586557
14,5,2,1,7,0.179364746095315
14,5,2,2,7,0.113569686014186
14,6,1,1,7,0.128354124644126
14,6,1,2,7,0.16117873724314
14,6,2,1,7,0.0475381847851838
14,6,2,2,7,0.205624586263712
14,7,1,1,7,0.275054738467272
14,7,1,2,7,0.0323612644577375
14,7,2,1,7,0.0713236983095385
14,7,2,2,7,0.244367774741783
14,8,1,1,7,0.0752683505747406
14,8,1,2,7,0.237817330754064
14,8,2,1,7,0.101996328967853
14,8,2,2,7,0.308043869347069
14,9,1,1,7,0.125720548873112
14,9,1,2,7,0.0864419801243375
14,9,2,1,7,0.157865065525193
14,9,2,2,7,0.165676110987498
14,10,1,1,7,0.0607665672812967
14,10,1,2,7,0.0678348185851097
14,10,2,1,7,0.0620002770515446
14,10,2,2,7,0.187540358457392
14,11,1,1,7,0.229725078385089
14,11,1,2,7,0.0994865290582501
14,11,2,1,7,0.0907354926906142
14,11,2,2,7,0.137771874132122
14,12,1,1,7,0.346468482197326
14,12,1,2,7,0.126651298803029
14,12,2,1,7,0.157815868492918
14,12,2,2,7,0.172171798304521
14,13,1,1,7,0.0876523547367878
14,13,1,2,7,0.480554338246546
14,13,2,1,7,0.286426595828274
14,13,2,2,7,0.0922462716395472
14,14,1,1,7,0.0438075504089732
14,14,1,2,7,0.206460324861469
14,14,2,1,7,0.211701145046026
14,14,2,2,7,0.202828713670302
14,15,1,1,7,0.248685727823776
14,15,1,2,7,0.259514579196264
14,15,2,1,7,0.150705143692735
14,15,2,2,7,0.11407000480531
14,16,1,1,7,0.179561459110596
14,16,1,2,7,0.243963790936993
14,16,2,1,7,0.187444366061438
14,16,2,2,7,0.115306911305796
14,17,1,1,7,0.219884083325622
14,17,1,2,7,0.15965172272297
14,17,2,1,7,0.103691625695941
14,17,2,2,7,0.1002047570057
14,18,1,1,7,0.0404435614979403
14,18,1,2,7,0.100679724783706
14,18,2,1,7,0.0797292563582661
14,18,2,2,7,0.139815335952842
14,19,1,1,7,0.224105698232954
14,19,1,2,7,0.119508704897663
14,19,2,1,7,0.133752118778464
14,19,2,2,7,0.150459002555728
15,1,1,1,7,0.261947112445975
15,1,1,2,7,0.152824441234588
15,1,2,1,7,0.214633531411551
15,1,2,2,7,0.159771320449505
15,2,1,1,7,0.257212927815695
15,2,1,2,7,0.241617434691342
15,2,2,1,7,0.215995803450963
15,2,2,2,7,0.198375678575438
15,3,1,1,7,0.0886757898273718
15,3,1,2,7,0.114884846038286
15,3,2,1,7,0.203538096193783
15,3,2,2,7,0.0512681765287629
15,4,1,1,7,0.198239359291355
15,4,1,2,7,0.125363967920407
15,4,2,1,7,0.251749740759235
15,4,2,2,7,0.217706506541721
15,5,1,1,7,0.0554425984797863
15,5,1,2,7,0.166583072409594
15,5,2,1,7,0.174946829077703
15,5,2,2,7,0.151029916207223
15,6,1,1,7,0.103545136946065
15,6,1,2,7,0.142954185725429
15,6,2,1,7,0.229122062626468
15,6,2,2,7,0.294934236085544
15,7,1,1,7,0.171815057312749
15,7,1,2,7,0.218352279609464
15,7,2,1,7,0.146531426274333
15,7,2,2,7,0.158071058185733
15,8,1,1,7,0.155430204870465
15,8,1,2,7,0.125093514610791
15,8,2,1,7,0.0668608412488559
15,8,2,2,7,0.374842026860382
15,9,1,1,7,0.197740607368249
15,9,1,2,7,0.241929405722488
15,9,2,1,7,0.204696343713855
15,9,2,2,7,0.209583503228118
15,10,1,1,7,0.151273121769794
15,10,1,2,7,0.028170435063635
15,10,2,1,7,0.0976389544998551
15,10,2,2,7,0.169455250631087
15,11,1,1,7,0.19383233599249
15,11,1,2,7,0.256888371585355
15,11,2,1,7,0.311082953386746
15,11,2,2,7,0.262280210136114
15,12,1,1,7,0.252531753602943
15,12,1,2,7,0.183637351955925
15,12,2,1,7,0.151397304769312
15,12,2,2,7,0.138655830287142
15,13,1,1,7,0.121951733364293
15,13,1,2,7,0.291083855473583
15,13,2,1,7,0.176561914859935
15,13,2,2,7,0.248481824561271
15,14,1,1,7,0.128553453801481
15,14,1,2,7,0.111505093592488
15,14,2,1,7,0.134966966185145
15,14,2,2,7,0.138966537894068
15,15,1,1,7,0.326605743105312
15,15,1,2,7,0.143639982722591
15,15,2,1,7,0.174940854825212
15,15,2,2,7,0.215051955496148
15,16,1,1,7,0.133455380444053
15,16,1,2,7,0.216473419079474
15,16,2,1,7,0.105926160676753
15,16,2,2,7,0.241668748693783
15,17,1,1,7,0.21070820984783
15,17,1,2,7,0.102277210959372
15,17,2,1,7,0.310717766313678
15,17,2,2,7,0.144656744096877
15,18,1,1,7,0.0349835881604411
15,18,1,2,7,0.117320791041111
15,18,2,1,7,0.17090744992911
15,18,2,2,7,0.135373748356799
15,19,1,1,7,0.0499647281430882
15,19,1,2,7,0.328927141693224
15,19,2,1,7,0.0726461483678943
15,19,2,2,7,0.276114177428128
16,1,1,1,7,0.21782157131847
16,1,1,2,7,0.198846844923035
16,1,2,1,7,0.168691940893183
16,1,2,2,7,0.195578999300338
16,2,1,1,7,0.235604133403436
